product_id,sku,name,category,unit_price,cost_price,stock_quantity,avg_rating
ef7ef65a-29ef-465c-a624-7762efbfb099,SKU-00001052,Rich Product 1052,beauty,77.43,47.1,345,4.5
4b7b36fc-a96f-4007-956c-8767b4efadb9,SKU-00001053,Consumer Product 1053,clothing,489.56,21.59,981,4.3
e81ffbcb-e590-4f12-ae0c-0a61c1fc5f62,SKU-00001054,Example Product 1054,clothing,22.25,127.49,696,4.9
15a62ea8-8424-43a1-8a0c-900dde9440c0,SKU-00001055,Federal Product 1055,sports,265.86,211.29,576,3.2
02555438-f453-4430-9e60-14eae0fbf7d6,SKU-00001056,Energy Product 1056,electronics,389.21,19.46,815,4.5
d94ae95b-30f6-43d1-a06f-c3a5f1e03851,SKU-00001057,Begin Product 1057,home_garden,397.31,137.87,988,4.5
cc0985b5-a1a1-431f-a49f-e959d0e566ac,SKU-00001058,Another Product 1058,books,369.99,164.4,179,3.5
26fed9c5-83be-488e-a3fa-8783e840b093,SKU-00001059,Wind Product 1059,electronics,269.38,150.15,806,4.4
3591f602-90c6-449e-a9ae-6612e9f93b1f,SKU-00001060,Card Product 1060,beauty,328.97,220.02,213,4.3
b9ecfc89-7781-4908-b9a3-57cd77b1bec1,SKU-00001061,Pressure Product 1061,books,352.97,217.27,437,3.6
ab1e811a-2caf-4506-946c-4094ab43d9f5,SKU-00001062,Painting Product 1062,home_garden,252.32,19.04,479,4.4
4ad867e3-44ac-4b54-89e0-cc66c4b61a90,SKU-00001063,Director Product 1063,electronics,301.89,93.43,152,4.9
49750be3-c2f2-4c5c-94c0-16bbcc6302f7,SKU-00001064,Talk Product 1064,books,424.72,169.35,871,3.6
8f77fc2a-b720-498b-b9d2-783364f6ca1d,SKU-00001065,Character Product 1065,clothing,163.31,238.35,940,5.0
a47aa20c-f90b-4c34-84df-fd4c98d4a6a8,SKU-00001066,Between Product 1066,electronics,266.37,202.15,412,3.4
38b2d7b1-65e8-4f33-9a12-cefc838f22bb,SKU-00001067,Age Product 1067,sports,14.16,48.26,868,3.3
a86eefe9-26b1-4517-bb0f-732214988336,SKU-00001068,Want Product 1068,beauty,346.84,73.41,799,3.2
c48b920a-2619-4d1b-a3aa-2aaa4d663d91,SKU-00001069,Difficult Product 1069,electronics,105.74,192.08,122,3.4
c487cef6-04b2-43ae-8368-eb6611ca03ec,SKU-00001070,International Product 1070,books,245.69,120.51,605,3.7
c8295093-ab0d-4b48-aabd-00cc4161cb32,SKU-00001071,Marriage Product 1071,electronics,113.0,139.09,891,4.5
3aa9e299-8a41-4452-a60f-35f3c8ac801e,SKU-00001072,Read Product 1072,books,21.53,154.2,890,3.1
0db7f660-dcfb-4614-a1b6-e4033ef80755,SKU-00001073,Tonight Product 1073,home_garden,246.78,30.31,593,4.0
5c9898f4-b1c7-4c57-8e91-55d70a3644d8,SKU-00001074,Everything Product 1074,sports,218.17,214.71,619,4.0
3e8bf98b-883a-4a2f-897e-464a8dbe9169,SKU-00001075,Technology Product 1075,home_garden,218.32,216.47,751,3.5
c81d3b9f-71e1-432f-a4d5-0937182fe8b2,SKU-00001076,Also Product 1076,beauty,112.32,119.72,578,3.1
a994353d-c462-4b3f-959c-7ffb4be4454f,SKU-00001077,Also Product 1077,beauty,474.13,158.58,779,3.5
d7fe8afa-b345-4176-abf0-70ead1084b24,SKU-00001078,Per Product 1078,books,11.72,166.68,953,3.5
82dc929b-43b8-41f5-afb6-6294de8e7b1a,SKU-00001079,Create Product 1079,sports,446.86,51.48,242,4.4
f8278b2d-fbcd-471f-890b-d47af8a0b2e7,SKU-00001080,Show Product 1080,home_garden,371.08,32.58,787,3.5
68661988-2640-4615-91e9-0d9d40e6173e,SKU-00001081,Grow Product 1081,sports,94.32,10.06,305,3.7
0a8675a2-09f1-4273-bfbf-5bd286c640ed,SKU-00001082,Test Product 1082,home_garden,241.37,228.66,135,3.1
8a709d95-acdf-4135-a77d-fc754d43c960,SKU-00001083,Stand Product 1083,books,494.54,89.7,158,4.2
94a5c9be-155e-4d51-b078-45716dcfb2b6,SKU-00001084,Reflect Product 1084,books,325.41,26.03,151,3.9
8bca4636-5d89-443b-8160-8a2706a1ccbc,SKU-00001085,Similar Product 1085,books,72.41,119.12,893,3.7
43ce0e1e-8130-4d05-87f3-5d7bfeb571c8,SKU-00001086,Everyone Product 1086,clothing,234.24,23.53,908,4.4
b6874ff2-1079-4466-b000-7d16ed80195f,SKU-00001087,Choice Product 1087,sports,239.42,25.89,455,4.4
4499b5af-8f9f-4249-ab16-5766721d5d5f,SKU-00001088,Model Product 1088,beauty,403.11,124.78,553,3.7
9673cb10-3a52-4f40-8f47-cab5d67530f7,SKU-00001089,Agent Product 1089,home_garden,458.92,129.66,333,4.4
4cc6d346-bc6d-46f3-ba90-5b996c82faae,SKU-00001090,Student Product 1090,clothing,50.3,147.14,462,3.7
c7c0cd74-d986-4420-bd26-765615253e18,SKU-00001091,Perform Product 1091,beauty,163.88,165.8,468,3.4
77e8d61a-3cf3-4d4c-b706-7857a50b57e9,SKU-00001092,Myself Product 1092,home_garden,156.23,168.73,846,4.4
62235bea-81b5-46f3-8629-a8a8370f86ce,SKU-00001093,Dinner Product 1093,clothing,498.06,111.08,25,4.5
4bb39052-3693-42c5-90da-f0a07138d58d,SKU-00001094,Box Product 1094,beauty,284.02,162.67,165,4.7
a2a01116-20a1-4b67-b8b5-da8e52da2df5,SKU-00001095,Role Product 1095,beauty,441.12,79.66,365,4.0
4b0dbd46-e201-4f58-a37c-a87b0c13e144,SKU-00001096,Travel Product 1096,clothing,218.76,113.12,805,3.5
2974ce7d-0f54-490e-816c-25606a051308,SKU-00001097,My Product 1097,beauty,364.13,101.37,438,4.7
bc11a520-2cf9-4071-bd41-790cac5c0e4c,SKU-00001098,Too Product 1098,home_garden,150.43,85.63,96,3.3
5c5e35b8-27f9-408c-b977-c1c401c58157,SKU-00001099,Campaign Product 1099,home_garden,456.78,63.45,393,4.9
bcd5e8ce-2af2-4f8b-8ec6-a63755e1cf08,SKU-00001100,Yet Product 1100,beauty,233.02,24.22,466,3.6
f70fa5a9-5843-4ecd-a7da-9743a148328c,SKU-00001101,Offer Product 1101,electronics,403.83,128.95,266,3.0
80c106d5-ad94-4f32-beae-958175517d11,SKU-00001102,Ask Product 1102,books,135.35,136.64,898,3.4
7399a290-d87a-48f0-b4cd-a3204511e4fd,SKU-00001103,Economic Product 1103,clothing,349.87,87.36,122,3.8
4baf6e6f-a682-4736-b5c0-f2bd31bf7ec5,SKU-00001104,Standard Product 1104,electronics,208.53,244.08,534,3.1
5a44a95f-dd19-44f3-adea-588dd08b3b73,SKU-00001105,Family Product 1105,home_garden,25.41,141.46,829,3.8
74f051d4-a4ef-4375-9482-a3720321ec4e,SKU-00001106,Cup Product 1106,beauty,212.37,222.81,197,3.4
e2201bea-9453-452b-885b-33f5e549afdd,SKU-00001107,All Product 1107,sports,279.51,144.67,40,3.0
a47bba80-383a-4641-b485-6d2b9bf64428,SKU-00001108,Who Product 1108,sports,84.36,51.53,120,3.6
9b68cc65-7ad9-4512-ad86-657ab4309d5e,SKU-00001109,Loss Product 1109,books,100.12,243.78,424,3.5
95fba8d9-98db-4cee-814b-4d7cce663f87,SKU-00001110,Book Product 1110,electronics,237.78,221.91,860,3.8
ee7338a7-c21c-46c1-955b-ff2b843fab79,SKU-00001111,Five Product 1111,electronics,177.94,120.46,3,4.5
7770c148-a597-4d66-bb13-6ed10ecc1fd3,SKU-00001112,Test Product 1112,electronics,225.96,64.55,254,4.0
7b6dd8d5-1850-4ad2-be8e-6c787fdc4153,SKU-00001113,Number Product 1113,home_garden,235.81,59.55,642,4.5
03aedc55-abca-49ad-a616-3c7aad2aad54,SKU-00001114,Stay Product 1114,books,78.64,202.48,467,3.7
8020ba5e-f7f8-4988-b2ba-925cdfb0e8b5,SKU-00001115,Oil Product 1115,books,98.79,21.93,818,3.0
4c423187-67c4-43d4-9712-844c3578be9f,SKU-00001116,Quality Product 1116,home_garden,425.6,161.32,182,4.8
157c2b07-de59-4037-98eb-3e9d01667189,SKU-00001117,Director Product 1117,books,89.73,161.83,106,3.6
ce26095f-f162-4419-a773-ca3072f9d03a,SKU-00001118,Upon Product 1118,beauty,336.3,49.7,498,4.1
f547e146-447e-4d21-99ee-27b440f91be1,SKU-00001119,Analysis Product 1119,home_garden,215.08,177.7,446,3.9
1cb6b8d4-0bd3-4958-a0ad-c2ac990903bd,SKU-00001120,Work Product 1120,beauty,484.44,177.82,176,4.2
04c2db2d-3e49-4f4e-a28c-4048d7a9f0cd,SKU-00001121,Give Product 1121,beauty,42.39,90.76,71,4.8
2f876ec1-2d7d-487a-a7b8-fc78ecba539b,SKU-00001122,Skin Product 1122,electronics,416.89,123.43,69,4.7
72dae035-6d95-4ca5-9c15-a3f2447df6b1,SKU-00001123,Food Product 1123,sports,250.81,209.03,580,5.0
e683e25a-1ce5-4a41-90f5-2fc1f6eaab29,SKU-00001124,Hair Product 1124,electronics,12.62,133.17,775,4.1
40640db4-0f39-4f6a-ae88-25ee0d075cf8,SKU-00001125,Ago Product 1125,home_garden,139.19,156.45,122,4.8
17ccad68-6003-448f-950a-f07225ad210a,SKU-00001126,Strategy Product 1126,clothing,209.77,106.13,391,4.0
1ed69db5-b897-412b-8aeb-3926ab729591,SKU-00001127,Treat Product 1127,home_garden,163.96,41.65,226,3.1
547339ef-5840-4229-91d1-1985a429ef43,SKU-00001128,Street Product 1128,sports,187.6,249.53,914,3.3
a0fe34ff-e409-4fc9-beb9-bc4aefc26b73,SKU-00001129,Often Product 1129,home_garden,459.17,135.23,367,3.7
b3d9921e-7ec4-44da-a3c9-39c31fdb684e,SKU-00001130,Cause Product 1130,sports,186.86,87.43,457,4.5
c7189e2a-365e-481d-b9b5-2d940243b1c7,SKU-00001131,Window Product 1131,clothing,215.23,179.88,182,3.2
b1fa1bae-bd70-4743-bd9b-6f23057fe380,SKU-00001132,Minute Product 1132,clothing,382.95,157.1,226,3.7
a5766274-176a-41bc-86b7-0d2fc92af5a3,SKU-00001133,Public Product 1133,books,398.98,62.06,968,5.0
977c3593-ac8a-4799-b436-85c926afd2b3,SKU-00001134,Help Product 1134,beauty,51.2,219.85,71,4.6
8d4ee9e0-692f-4123-bce8-9c75c2d6e1d9,SKU-00001135,Rich Product 1135,home_garden,354.99,22.37,511,4.1
92cdf8db-1bcf-416e-a9c3-806ee7155cd6,SKU-00001136,View Product 1136,beauty,246.46,153.4,7,3.1
662cacd3-358c-4004-8f2f-f900c7b848ff,SKU-00001137,Place Product 1137,electronics,75.59,122.08,952,3.0
f494a69f-b851-460b-b87a-b0e848830125,SKU-00001138,Off Product 1138,electronics,139.71,82.96,71,3.2
edb4e55c-cd50-436a-87fc-f21eb82be963,SKU-00001139,Table Product 1139,electronics,32.07,207.46,723,3.7
2c0ecae9-8381-4d7c-ad4e-571eda2ad521,SKU-00001140,Security Product 1140,books,186.52,165.79,774,4.2
48fafe65-4d43-4a06-9525-5b88f777dd56,SKU-00001141,Industry Product 1141,electronics,135.15,191.08,45,3.4
d2d22efe-d0bb-4b7e-88b3-e1cf5d77cdd3,SKU-00001142,National Product 1142,electronics,197.23,106.59,149,3.1
5c4e7fdf-e0e1-45f2-8f84-ef4be808c020,SKU-00001143,Home Product 1143,home_garden,294.37,235.89,592,3.2
3f1d5b01-68a7-44fa-b10a-dede76086191,SKU-00001144,Once Product 1144,beauty,368.85,89.46,939,3.9
0a975dbe-2a3e-41ac-9e71-a565337cfa74,SKU-00001145,Bill Product 1145,beauty,306.62,135.11,772,4.5
fe54a46c-2269-49ab-8fb8-68394c7cd532,SKU-00001146,Physical Product 1146,sports,342.4,233.74,481,4.6
ce88c48f-eef6-474a-939d-be1f809b0173,SKU-00001147,Minute Product 1147,electronics,434.16,25.38,408,3.6
19bf4561-fd49-48ee-ad98-aed4006b2f93,SKU-00001148,Far Product 1148,clothing,438.17,31.66,174,4.3
d0ed6e3b-1425-4552-9ab5-cfaa78b9fb61,SKU-00001149,Move Product 1149,sports,431.75,248.58,426,3.8
3659dcad-ef9f-4a3e-955a-469a3766b88b,SKU-00001150,Ok Product 1150,sports,85.05,242.99,654,4.9
68c025f3-31e7-442f-881e-b2c511400b41,SKU-00001151,Response Product 1151,home_garden,133.02,194.07,703,3.8
b2758309-295c-4427-87c8-f517a2d3fa65,SKU-00001152,Science Product 1152,sports,256.14,123.63,670,3.8
1c8f1414-b37f-472b-be91-4f76c12f7a5d,SKU-00001153,Strategy Product 1153,clothing,185.78,128.98,236,4.0
0fe8d83e-56de-470d-968d-39447ba9ba0a,SKU-00001154,Firm Product 1154,beauty,74.52,68.02,594,3.1
59ea6c0d-ca4a-4546-9fd7-4e461d42e6ce,SKU-00001155,Keep Product 1155,sports,151.0,111.02,811,3.8
0d19c2ea-1ad8-4468-835a-39bb73bd6bf5,SKU-00001156,Reality Product 1156,home_garden,487.96,110.68,990,4.7
e38827c0-f484-475b-abed-6f5b3ed5f96d,SKU-00001157,Leg Product 1157,electronics,179.99,13.84,686,4.2
bf45598d-f59b-49b7-a81d-3dfb6aa68dc6,SKU-00001158,Evening Product 1158,clothing,215.27,116.02,139,4.9
bb9e25d8-79d0-4b94-a6d1-469a23e18c62,SKU-00001159,Office Product 1159,electronics,13.14,122.55,63,3.7
c71f8795-d0e2-422e-9ae8-3538676b9f85,SKU-00001160,Up Product 1160,books,362.51,168.12,278,3.3
6c274a80-fccc-4655-a90c-9d3ad5323ae4,SKU-00001161,Clearly Product 1161,sports,212.64,131.53,49,4.5
de13cba7-3968-415d-8a6d-e4ba94dc0dca,SKU-00001162,Conference Product 1162,beauty,60.54,216.11,214,3.1
2be29fb5-25d4-4218-bd19-c85fa2216637,SKU-00001163,Customer Product 1163,home_garden,484.59,95.05,636,3.3
71087d51-e462-467f-bb94-5e199c957e17,SKU-00001164,Congress Product 1164,clothing,390.94,105.38,35,4.0
2685cec2-5890-4665-9f30-09df15d51ed6,SKU-00001165,Street Product 1165,beauty,365.81,145.01,650,4.5
5da788fe-b54c-42b6-903a-8d852ce4e472,SKU-00001166,Note Product 1166,clothing,479.36,54.67,597,4.2
bbd154ab-fc7c-4df6-bd51-463c1082935a,SKU-00001167,Inside Product 1167,home_garden,209.67,101.41,430,5.0
ed2797e2-44f6-4116-9d38-57dbb930119b,SKU-00001168,Environmental Product 1168,home_garden,362.08,173.11,504,4.3
7701f523-67b3-42e1-b3bd-50afcdf180dc,SKU-00001169,Company Product 1169,sports,111.04,105.89,567,4.4
dfc1cd53-85bd-4771-b6c1-ff8d64c25599,SKU-00001170,Technology Product 1170,clothing,351.59,227.12,248,5.0
b3928eec-1ef8-42d6-b020-e3c5ec063ced,SKU-00001171,Good Product 1171,books,16.9,155.75,733,4.2
c6ea3e6a-fed0-4ddf-8b01-3b262987305e,SKU-00001172,Across Product 1172,books,71.89,42.67,836,4.4
a6032bb2-6169-4750-a060-252bb2a8fcbd,SKU-00001173,Floor Product 1173,sports,218.38,124.42,804,3.6
0433150c-6790-4db8-b502-e953c3720d5a,SKU-00001174,Involve Product 1174,clothing,15.93,192.37,467,4.1
c426ae61-fcde-438b-b307-469ab8ed2991,SKU-00001175,Family Product 1175,clothing,236.36,162.62,760,4.8
f68e36fd-379d-46bf-b767-15e983a124e4,SKU-00001176,Main Product 1176,electronics,266.17,221.89,509,4.7
327b5012-bc86-48fb-ba5d-62a822bc6eda,SKU-00001177,Better Product 1177,sports,314.59,188.75,393,3.6
e6465271-f6a9-41e2-99dd-d3764e2bbc5d,SKU-00001178,Work Product 1178,clothing,59.19,20.1,439,3.7
743c0c8d-95c3-4245-b6d5-7e4b658d0880,SKU-00001179,Same Product 1179,clothing,98.7,32.57,725,4.7
4d33f785-7b59-4ed5-a79d-970d8d7ed8e0,SKU-00001180,Threat Product 1180,home_garden,310.51,164.19,809,3.6
2577a2c8-60ca-41d0-9909-95b7e0a4d09e,SKU-00001181,Sing Product 1181,electronics,332.51,63.41,157,4.8
0abb9f05-d630-4ca1-9cf8-1d64eb1c9764,SKU-00001182,School Product 1182,books,22.69,149.02,93,4.5
49bda393-9f8b-4f12-87c3-db30d162d82a,SKU-00001183,Station Product 1183,books,274.78,199.09,789,3.3
b80872a2-1beb-4a16-84cc-f6e319f95d23,SKU-00001184,Mention Product 1184,home_garden,394.64,146.35,485,4.4
061db304-6b14-4a33-8593-b0b2e4d232fe,SKU-00001185,Final Product 1185,sports,43.86,106.79,997,4.7
fbc13dea-02e1-41f0-a457-06e1e6b4cb67,SKU-00001186,Chair Product 1186,books,212.45,163.34,438,3.3
2488ab9e-d2c0-4c05-8a08-32de7ba439bc,SKU-00001187,Impact Product 1187,sports,169.99,40.19,165,3.9
a05298d6-37d6-485d-8076-f409b2cfe21c,SKU-00001188,High Product 1188,clothing,457.7,182.19,55,4.7
3fb76c7d-6351-4d85-9be9-eb43b9ce411b,SKU-00001189,Teacher Product 1189,beauty,101.04,175.77,454,3.4
fec1bb87-e98a-4762-ae3c-d48b55b55662,SKU-00001190,Television Product 1190,home_garden,166.0,131.03,369,3.9
294cae12-3523-4678-8985-b4031dda1a52,SKU-00001191,Off Product 1191,sports,450.24,73.31,377,4.2
81ccc723-d102-493c-83be-13bf57201378,SKU-00001192,Off Product 1192,clothing,172.02,200.4,931,3.2
b2d7098b-883b-400a-8fed-991608c56f10,SKU-00001193,Water Product 1193,clothing,270.36,130.08,845,3.4
db7deae7-b18a-4a89-81c8-c1849d14a5d7,SKU-00001194,Suddenly Product 1194,home_garden,26.19,19.5,394,3.9
bccfafeb-85d2-4b82-b9dd-2cfea4ed029a,SKU-00001195,Fire Product 1195,books,492.6,230.06,390,3.7
72575c66-799d-49d8-802c-d3a4a85435e5,SKU-00001196,Who Product 1196,clothing,414.22,193.09,351,3.6
6922802c-08e9-43a8-8eff-7e6f6d7ee63e,SKU-00001197,Argue Product 1197,electronics,320.86,148.28,81,3.1
32fd13e6-c417-4412-9531-701c5eb19e67,SKU-00001198,Involve Product 1198,books,39.77,112.02,545,4.9
cff69f1a-885b-4aa3-9cad-15e1ec1d76f6,SKU-00001199,Learn Product 1199,beauty,46.69,240.18,62,4.7
29549dd6-6d49-4827-9f6d-523eb4c39019,SKU-00001200,Student Product 1200,home_garden,277.04,194.88,513,3.8
a03c9522-58b6-4319-89d8-4d7700a7c9ce,SKU-00001201,Become Product 1201,home_garden,149.68,136.07,701,3.4
d0d7be60-9edb-42e4-8e44-53aca8d9cb10,SKU-00001202,While Product 1202,home_garden,315.17,165.02,902,3.1
2dfe1963-4ee8-420d-b4e7-8d084e03370f,SKU-00001203,Citizen Product 1203,clothing,303.11,73.78,554,3.2
0f006139-7127-418b-9812-ae03860fc9e1,SKU-00001204,Expect Product 1204,clothing,420.94,52.95,606,4.2
77a1ee8f-bda8-4f28-86a1-0a7d84e4e661,SKU-00001205,Hair Product 1205,home_garden,147.87,71.96,785,4.5
de9119d6-016c-499d-80a4-09f8885b7030,SKU-00001206,Agree Product 1206,home_garden,293.15,76.82,147,3.3
7d5a0256-af24-487f-a804-19f2486b296c,SKU-00001207,Because Product 1207,electronics,390.91,186.24,518,3.2
099d43cd-13ab-4f99-b461-a4576c2b53a6,SKU-00001208,Available Product 1208,sports,250.48,39.31,725,4.4
fb6a7776-2b0d-4223-9394-44707e14dedc,SKU-00001209,Lead Product 1209,books,417.02,195.51,307,4.0
b3893358-e1a9-4a68-8a9b-a94d83fde12b,SKU-00001210,Relate Product 1210,books,74.33,133.23,504,3.7
f0db8710-4dfb-4286-9601-cbe9ef1fadb6,SKU-00001211,Always Product 1211,electronics,369.61,99.22,804,4.4
b1c602f6-78c3-44cc-aa0f-38dafa49c175,SKU-00001212,Take Product 1212,home_garden,472.06,78.6,97,3.9
50af5687-68ee-4f1f-8c14-8fda377914b5,SKU-00001213,Black Product 1213,clothing,172.62,130.73,301,3.9
434e99a7-6afe-4072-bb14-42c2534a40ae,SKU-00001214,Close Product 1214,clothing,189.5,82.79,870,3.0
8f2dd489-7cc7-4e28-9c9c-52e476555a4c,SKU-00001215,Such Product 1215,home_garden,50.94,110.22,41,3.6
b989f367-e885-4dad-8e77-04bae2f7c6f2,SKU-00001216,Public Product 1216,sports,324.33,186.06,315,3.0
50fb3d13-967b-4249-a067-c3cfc52368bc,SKU-00001217,Expect Product 1217,beauty,280.7,158.37,753,4.8
229aefd0-a97f-462d-a11a-57ecb5a1af97,SKU-00001218,Score Product 1218,beauty,29.77,188.26,383,3.6
18ffd191-f749-4482-9f1c-058d493f0468,SKU-00001219,To Product 1219,electronics,378.58,179.68,103,3.4
0dd62980-6690-45ad-bbe7-88afa801721e,SKU-00001220,Building Product 1220,books,416.35,204.69,758,3.2
e12a8d2f-bee9-4d16-957a-d1915e6c1291,SKU-00001221,These Product 1221,sports,454.49,54.41,335,3.1
73889928-67d7-4d51-87e3-44c8d048f42e,SKU-00001222,Once Product 1222,beauty,277.41,248.81,589,4.8
ab78f103-6f37-4838-849a-61b652ecba7a,SKU-00001223,Book Product 1223,sports,231.76,121.56,635,3.3
9820af8c-275c-4e29-83ef-dee5ce2c2426,SKU-00001224,Blood Product 1224,clothing,439.31,180.97,31,4.2
911d9e25-c4d7-434d-be67-a64cfefc6b5b,SKU-00001225,Rock Product 1225,clothing,205.36,171.05,933,4.3
2e7245a9-38e9-4a4e-8ba1-0ad429609d51,SKU-00001226,It Product 1226,sports,331.17,143.71,678,3.6
9bc584d0-d6f3-4a64-aca6-31249b489934,SKU-00001227,Argue Product 1227,home_garden,311.53,248.97,281,4.7
400620f7-af04-4f9c-abc4-24d2f3e5e191,SKU-00001228,Loss Product 1228,beauty,192.36,58.24,29,3.4
d47cb041-6c7c-44ca-8c83-2406f3de878f,SKU-00001229,Industry Product 1229,beauty,52.58,108.32,765,3.1
6053977d-fcbc-4637-befc-30d976c41e24,SKU-00001230,Could Product 1230,clothing,20.49,36.29,680,3.1
56dbdadf-0539-4f21-bc2a-88b7751142e7,SKU-00001231,Sister Product 1231,books,219.84,49.55,870,3.6
ac5bdc91-3225-4d71-94e5-363e6db1fa6f,SKU-00001232,Blood Product 1232,electronics,245.79,179.68,392,3.9
1585eb28-a831-4c41-86a0-727885d8a094,SKU-00001233,Agency Product 1233,beauty,413.11,6.19,31,4.3
5cc06dc5-f27a-4b13-8fe5-6e4510a741c9,SKU-00001234,Pattern Product 1234,clothing,213.06,223.01,695,4.5
aa6c1e23-c272-4f78-8e4a-8b55470b329f,SKU-00001235,Writer Product 1235,clothing,147.77,160.13,564,3.4
b1c2647e-265f-4914-8583-ae7b8b03db62,SKU-00001236,Team Product 1236,sports,236.43,113.02,902,4.4
37587647-9d30-40f8-87a3-dc840e9ac707,SKU-00001237,Instead Product 1237,sports,126.62,86.18,971,3.4
50888549-4f33-4fa1-8f0e-e06c0a75ac01,SKU-00001238,Popular Product 1238,books,54.77,35.94,918,5.0
3a31eb4c-0eec-4009-bf2d-c9a7ead43dc6,SKU-00001239,Range Product 1239,sports,65.39,230.78,848,4.9
38a4bd59-e7b1-4eed-93c6-1aae15de9199,SKU-00001240,While Product 1240,electronics,166.39,179.52,947,3.2
0f901cea-cdb1-4b99-8b55-c759a87d5905,SKU-00001241,Service Product 1241,beauty,16.21,87.42,148,4.3
1bdd9985-c1f0-4c7f-b7b4-8176413c9de0,SKU-00001242,Commercial Product 1242,electronics,117.9,22.38,75,4.8
e43b7b41-29a6-4b36-99e0-ed1e0a523c16,SKU-00001243,Issue Product 1243,electronics,395.89,84.79,981,3.2
d3ad62ba-6fcd-4dc6-80c6-a3238788aa29,SKU-00001244,Similar Product 1244,sports,124.96,50.24,406,3.2
f0223cdf-5906-49bf-a9e9-57fbaf9eb227,SKU-00001245,Course Product 1245,books,64.26,197.64,580,3.7
efb275a0-2281-4a51-984d-0c55a4c61eda,SKU-00001246,Best Product 1246,clothing,475.05,181.3,273,3.2
3cff30a9-c736-47a1-b756-4724c2714ac1,SKU-00001247,However Product 1247,home_garden,315.01,127.05,740,4.8
64b97371-681f-47b1-b202-e099893b9e94,SKU-00001248,Option Product 1248,clothing,39.41,222.03,548,4.8
5716c4fd-ac2a-4d4a-ba04-c0d52d03a934,SKU-00001249,Experience Product 1249,clothing,40.5,49.27,646,4.9
495b17fc-7a12-41b8-858b-b7b21fb4358f,SKU-00001250,Manager Product 1250,clothing,309.94,115.73,60,3.4
47e55ecf-64b1-44d5-92c4-7057c7a4f302,SKU-00001251,Couple Product 1251,clothing,274.66,179.1,130,3.1
939b3bc4-3b55-4239-ab83-31f40e8d0e1b,SKU-00001252,Side Product 1252,electronics,43.5,21.61,512,3.9
48cdd239-2036-4323-a799-28e8ea3fa5d1,SKU-00001253,After Product 1253,sports,119.91,96.31,59,4.8
9a3dacab-3419-44b3-91bd-e8c358a6219c,SKU-00001254,Close Product 1254,sports,465.23,145.06,901,4.3
8eabe1ac-f7bb-4389-9ce5-0718a0642379,SKU-00001255,Anyone Product 1255,clothing,290.29,94.87,379,5.0
3e478565-cf5f-48b8-a26e-e232c16a345d,SKU-00001256,Hundred Product 1256,home_garden,225.76,122.65,838,4.8
56390972-e690-47cc-878a-1fd5586911aa,SKU-00001257,Day Product 1257,beauty,132.58,153.99,346,3.8
d4b25b75-a1a7-44ee-a61d-688228db74df,SKU-00001258,Available Product 1258,clothing,75.51,95.26,441,3.1
005e8b8b-429b-478e-b759-7c021535d8cf,SKU-00001259,Step Product 1259,clothing,207.29,30.97,542,3.0
8184e966-c759-4152-9fbe-cc5d77a6f3df,SKU-00001260,Forget Product 1260,home_garden,461.96,39.16,775,4.3
95e2988f-c5a3-4513-b45d-5ecefbc8b44a,SKU-00001261,Author Product 1261,electronics,33.87,134.12,973,4.8
931bba62-3b31-49fd-828f-cce65229e483,SKU-00001262,Support Product 1262,clothing,495.58,47.81,886,3.9
2b7f410b-50cf-4ef1-9634-b3439cfd7888,SKU-00001263,Already Product 1263,home_garden,111.83,223.01,398,4.7
3c5dce0c-dd7d-441e-842d-bed8fd0b4157,SKU-00001264,Why Product 1264,electronics,210.3,209.38,6,4.1
e805c0d2-9bc0-431b-a2d8-09d7b1b6cd1a,SKU-00001265,Perhaps Product 1265,electronics,32.08,90.51,390,3.2
e6b7e06b-9d8b-4622-9874-17b47c0945e4,SKU-00001266,Case Product 1266,books,296.54,208.59,928,4.6
cc9aedf5-fac9-4336-953f-68d77050e62e,SKU-00001267,Fast Product 1267,books,246.94,135.63,936,4.0
ad63c9ec-862e-4f4a-941f-5faff21c71bc,SKU-00001268,Even Product 1268,books,336.69,43.97,952,3.1
54a37fa4-aab7-4c61-9c1b-35acd5689ecd,SKU-00001269,Difficult Product 1269,clothing,275.91,155.48,134,4.6
17b7f89e-921e-487d-b886-d929272bad7c,SKU-00001270,Court Product 1270,electronics,205.11,171.47,954,4.5
64818d59-d0e5-42e5-82d2-099b405c297d,SKU-00001271,Pay Product 1271,clothing,371.5,25.55,19,3.9
7d6a0781-5ae2-4257-81d1-97c441445e8e,SKU-00001272,Heavy Product 1272,clothing,22.26,82.04,326,3.0
3848018c-4447-4161-8ae9-a82d0a5c8a60,SKU-00001273,Skin Product 1273,sports,275.1,6.32,433,3.7
89290333-0f7d-4220-ba92-97d2988580af,SKU-00001274,Weight Product 1274,beauty,65.8,82.53,653,3.9
9a8c7f2c-2710-44cd-bd13-3c10325653cf,SKU-00001275,Finish Product 1275,beauty,223.64,87.18,373,3.3
6a85fca3-8753-443c-919b-9e455da497a6,SKU-00001276,Above Product 1276,sports,397.65,159.4,142,3.3
fb0bceac-d4b9-45b4-9dea-6fbba1dc412e,SKU-00001277,Red Product 1277,clothing,79.81,53.77,721,3.3
7c96b9e0-d6b7-498e-b97a-7378dc77783b,SKU-00001278,Guy Product 1278,home_garden,468.55,12.37,393,3.7
